[START][2025-08-26 20:59:13] LSP logging initiated
[WARN][2025-08-26 20:59:13] ...lsp/handlers.lua:564	"[certificates] Failed to read root certificates: Error: No certificate reader available for unsupported platform\n    at ane.getAllRootCAs (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/lib/src/network/certificateReaders.ts:152:15)\n    at ene.getAllRootCAs (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/lib/src/network/certificateReaders.ts:46:40)\n    at /data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/lib/src/network/certificateReaders.ts:69:62\n    at Array.map (<anonymous>)\n    at tne.getAllRootCAs (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/lib/src/network/certificateReaders.ts:69:51)\n    at LG.createSecureContext (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/lib/src/network/certificates.ts:47:53)\n    at LG.applyToRequestOptions (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/lib/src/network/certificates.ts:64:30)\n    at WI.fetch (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/lib/src/network/helix.ts:91:44)\n    at pW.fetch (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/agent/src/network/delegatingFetcher.ts:108:36)\n    at Qb.fetchExperiments (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/lib/src/experiments/fetchExperiments.ts:91:34)"
[ERROR][2025-08-28 18:24:23] .../lua/vim/lsp.lua:496	"cannot start ty due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73edf88900. Info: ty is not executable"
[ERROR][2025-08-28 18:36:56] .../lua/vim/lsp.lua:496	"cannot start ruff due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73f409b398. Info: ruff is not executable"
[ERROR][2025-08-28 18:36:56] .../lua/vim/lsp.lua:496	"cannot start ty due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73edf88900. Info: ty is not executable"
[ERROR][2025-08-28 18:38:21] .../lua/vim/lsp.lua:496	"cannot start ruff due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73f409b398. Info: ruff is not executable"
[ERROR][2025-08-28 18:38:21] .../lua/vim/lsp.lua:496	"cannot start ty due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73edf88900. Info: ty is not executable"
[ERROR][2025-08-28 18:39:11] .../lua/vim/lsp.lua:496	"cannot start ruff due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73f409b398. Info: ruff is not executable"
[ERROR][2025-08-28 18:39:11] .../lua/vim/lsp.lua:496	"cannot start ty due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73edf88900. Info: ty is not executable"
[ERROR][2025-08-28 19:10:37] .../lua/vim/lsp.lua:496	"cannot start ruff due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73f409b398. Info: ruff is not executable"
[ERROR][2025-08-28 19:10:37] .../lua/vim/lsp.lua:496	"cannot start ty due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73edf88900. Info: ty is not executable"
[ERROR][2025-08-28 19:11:31] .../lua/vim/lsp.lua:496	"cannot start ruff due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73f409b398. Info: ruff is not executable"
[ERROR][2025-08-28 19:11:31] .../lua/vim/lsp.lua:496	"cannot start ty due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73edf88900. Info: ty is not executable"
[ERROR][2025-08-28 19:11:38] .../lua/vim/lsp.lua:496	"cannot start ruff due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73f409b398. Info: ruff is not executable"
[ERROR][2025-08-28 19:11:38] .../lua/vim/lsp.lua:496	"cannot start ty due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73edf88900. Info: ty is not executable"
[ERROR][2025-08-28 19:18:42] .../lua/vim/lsp.lua:496	"cannot start ruff due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73f409b398. Info: ruff is not executable"
[ERROR][2025-08-28 19:18:42] .../lua/vim/lsp.lua:496	"cannot start ty due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73edf88900. Info: ty is not executable"
[ERROR][2025-08-28 19:19:15] .../lua/vim/lsp.lua:496	"cannot start ruff due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73f409b398. Info: ruff is not executable"
[ERROR][2025-08-28 19:19:15] .../lua/vim/lsp.lua:496	"cannot start ty due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73edf88900. Info: ty is not executable"
[ERROR][2025-08-28 19:25:18] .../lua/vim/lsp.lua:496	"cannot start ruff due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73f409b398. Info: ruff is not executable"
[ERROR][2025-08-28 19:25:18] .../lua/vim/lsp.lua:496	"cannot start ty due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73edf88900. Info: ty is not executable"
[ERROR][2025-08-28 19:55:51] .../lua/vim/lsp.lua:496	"cannot start ruff due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73f409b398. Info: ruff is not executable"
[ERROR][2025-08-28 19:55:51] .../lua/vim/lsp.lua:496	"cannot start ty due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73edf88900. Info: ty is not executable"
[ERROR][2025-08-28 20:46:39] .../lua/vim/lsp.lua:496	"cannot start ruff due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73f409b398. Info: ruff is not executable"
[ERROR][2025-08-28 20:46:39] .../lua/vim/lsp.lua:496	"cannot start ty due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73edf88900. Info: ty is not executable"
[ERROR][2025-08-28 21:38:16] .../lua/vim/lsp.lua:496	"cannot start ruff due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73f409b398. Info: ruff is not executable"
[ERROR][2025-08-28 21:38:16] .../lua/vim/lsp.lua:496	"cannot start ty due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x73edf88900. Info: ty is not executable"
